1000 .FALSE. # Number of lines, conductive flag
# 5 line header for n-k original data
# Automated file
# Taken from:
# wl(um)      n                k
        0.2  1.79455E+00  7.19359E-01
   0.201416  1.80194E+00  7.17008E-01
   0.202842  1.80938E+00  7.14640E-01
   0.204278  1.81688E+00  7.12256E-01
   0.205724  1.82443E+00  7.09854E-01
    0.20718  1.83171E+00  7.07149E-01
   0.208647  1.83855E+00  7.03987E-01
   0.210124  1.84545E+00  7.00803E-01
   0.211612  1.85239E+00  6.97597E-01
    0.21311  1.85938E+00  6.94367E-01
   0.214619  1.86642E+00  6.91115E-01
   0.216138  1.87336E+00  6.87754E-01
   0.217668  1.88007E+00  6.84209E-01
   0.219209  1.88684E+00  6.80640E-01
   0.220761  1.89365E+00  6.77045E-01
   0.222324  1.90050E+00  6.73425E-01
   0.223898  1.90741E+00  6.69779E-01
   0.225483  1.91433E+00  6.66085E-01
   0.227079  1.92069E+00  6.61946E-01
   0.228687  1.92709E+00  6.57778E-01
   0.230306  1.93353E+00  6.53581E-01
   0.231936  1.94003E+00  6.49354E-01
   0.233578  1.94656E+00  6.45097E-01
   0.235232  1.95315E+00  6.40810E-01
   0.236897  1.95960E+00  6.36344E-01
   0.238575  1.96585E+00  6.31639E-01
   0.240263  1.97215E+00  6.26902E-01
   0.241964  1.97849E+00  6.22130E-01
   0.243677  1.98488E+00  6.17325E-01
   0.245403  1.99131E+00  6.12486E-01
    0.24714  1.99779E+00  6.07613E-01
    0.24889  2.00385E+00  6.02359E-01
   0.250652  2.00949E+00  5.96731E-01
   0.252426  2.01518E+00  5.91063E-01
   0.254213  2.02091E+00  5.85354E-01
   0.256013  2.02667E+00  5.79606E-01
   0.257825  2.03248E+00  5.73816E-01
   0.259651  2.03786E+00  5.67971E-01
   0.261489  2.04311E+00  5.62079E-01
    0.26334  2.04840E+00  5.56145E-01
   0.265204  2.05373E+00  5.50169E-01
   0.267082  2.05909E+00  5.44151E-01
   0.268973  2.06449E+00  5.38091E-01
   0.270877  2.06913E+00  5.31744E-01
   0.272794  2.07350E+00  5.25258E-01
   0.274726  2.07790E+00  5.18726E-01
   0.276671  2.08232E+00  5.12148E-01
   0.278629  2.08678E+00  5.05524E-01
   0.280602  2.09127E+00  4.98852E-01
   0.282588  2.09547E+00  4.92158E-01
   0.284589  2.09920E+00  4.85455E-01
   0.286604  2.10296E+00  4.78704E-01
   0.288633  2.10675E+00  4.71905E-01
   0.290676  2.11056E+00  4.65058E-01
   0.292734  2.11440E+00  4.58163E-01
   0.294806  2.11827E+00  4.51219E-01
   0.296893  2.12152E+00  4.44259E-01
   0.298995  2.12464E+00  4.37257E-01
   0.301112  2.12779E+00  4.30206E-01
   0.303244  2.13096E+00  4.23106E-01
   0.305391  2.13415E+00  4.15954E-01
   0.307553  2.13736E+00  4.08752E-01
    0.30973  2.14060E+00  4.01500E-01
   0.311923  2.14289E+00  3.94077E-01
   0.314131  2.14506E+00  3.86585E-01
   0.316355  2.14724E+00  3.79040E-01
   0.318594  2.14944E+00  3.71442E-01
    0.32085  2.15165E+00  3.63790E-01
   0.323121  2.15388E+00  3.56084E-01
   0.325409  2.15612E+00  3.48323E-01
   0.327713  2.15739E+00  3.40765E-01
   0.330033  2.15803E+00  3.33318E-01
   0.332369  2.15868E+00  3.25818E-01
   0.334722  2.15933E+00  3.18265E-01
   0.337092  2.15998E+00  3.10659E-01
   0.339478  2.16064E+00  3.02998E-01
   0.341882  2.16130E+00  2.95283E-01
   0.344302  2.16197E+00  2.87514E-01
